ds,consommation_france,temperature,is_holiday_day,prev_J_1
2018-04-26 19:30:00,50257.0,12.663029819317527,0,48400.0
2018-04-26 20:00:00,49527.0,11.991632627608617,0,47500.0
2018-04-26 20:30:00,48498.0,11.36597239267632,0,46900.0
2018-04-26 21:00:00,48422.0,10.8075,0,47700.0
2018-04-26 21:30:00,49087.0,10.328200510519881,0,47800.0
2018-04-26 22:00:00,48243.0,9.928682339256486,0,46600.0
2018-04-26 22:30:00,48433.0,9.599922678175014,0,47500.0
2018-04-26 23:00:00,51080.0,9.326453257691632,0,50500.0
2018-04-26 23:30:00,50450.0,9.089601505819891,0,49900.0
2018-04-27 00:00:00,50056.0,8.870731707317072,0,49000.0
2018-04-27 00:30:00,47879.0,8.65446348220148,0,46700.0
2018-04-27 01:00:00,45087.0,8.431300567911974,0,44700.0
2018-04-27 01:30:00,44385.0,8.198762679944195,0,45000.0
2018-04-27 02:00:00,43866.0,7.961927676129098,0,44600.0
2018-04-27 02:30:00,43264.0,7.7339510402823315,0,43500.0
2018-04-27 03:00:00,41747.0,7.536585365853658,0,41900.0
2018-04-27 03:30:00,41078.0,7.400637646932684,0,40700.0
2018-04-27 04:00:00,40247.0,7.364809560520632,0,40200.0
2018-04-27 04:30:00,40226.0,7.470433034323334,0,39900.0
2018-04-27 05:00:00,40614.0,7.754588805810223,0,40200.0
2018-04-27 05:30:00,41975.0,8.243162788629677,0,41500.0
2018-04-27 06:00:00,43842.0,8.943902439024392,0,43200.0
2018-04-27 06:30:00,45967.0,9.839623366085943,0,46600.0
2018-04-27 07:00:00,47391.0,10.885322281828824,0,48500.0
2018-04-27 07:30:00,49745.0,12.015206044652365,0,50600.0
2018-04-27 08:00:00,51200.0,13.153627042622109,0,52000.0
2018-04-27 08:30:00,52553.0,14.226168820590427,0,52800.0
2018-04-27 09:00:00,53464.0,15.170731707317074,0,53300.0
2018-04-27 09:30:00,53951.0,15.94844888709485,0,54000.0
2018-04-27 10:00:00,53928.0,16.550194028506038,0,53700.0
2018-04-27 10:30:00,53796.0,16.99189825051098,0,53600.0
2018-04-27 11:00:00,53883.0,17.305458645667454,0,53100.0
2018-04-27 11:30:00,53899.0,17.529477247855134,0,53000.0
2018-04-27 12:00:00,54441.0,17.7,0,52900.0
2018-04-27 12:30:00,54258.0,17.841382251195764,0,52100.0
2018-04-27 13:00:00,54490.0,17.960444018147797,0,53200.0
2018-04-27 13:30:00,53350.0,18.04897618682001,0,51300.0
2018-04-27 14:00:00,52630.0,18.089536478404295,0,50700.0
2018-04-27 14:30:00,52234.0,18.06137194468685,0,50600.0
2018-04-27 15:00:00,51176.0,17.946341463414637,0,49100.0
2018-04-27 15:30:00,50524.0,17.73475842957689,0,48400.0
2018-04-27 16:00:00,49589.0,17.429158540481218,0,47200.0
2018-04-27 16:30:00,48593.0,17.042800511231135,0,46600.0
2018-04-27 17:00:00,47937.0,16.596091883998078,0,45900.0
2018-04-27 17:30:00,47763.0,16.112935033208622,0,45500.0
2018-04-27 18:00:00,47994.0,15.617073170731704,0,46000.0
2018-04-27 18:30:00,48485.0,15.128478638551245,0,46300.0
2018-04-27 19:00:00,49291.0,14.66084067606041,0,46900.0
2018-04-27 19:30:00,49378.0,14.221844161395232,0,46700.0
2018-04-27 20:00:00,48901.0,13.81454782738984,0,46100.0
2018-04-27 20:30:00,47956.0,13.438804765017089,0,45500.0
2018-04-27 21:00:00,47858.0,13.09268292682927,0,47400.0
2018-04-27 21:30:00,48635.0,12.773869707304025,0,47000.0
2018-04-27 22:00:00,47763.0,12.480662522728366,0,45900.0
2018-04-27 22:30:00,48056.0,12.211908466833036,0,47300.0
2018-04-27 23:00:00,50470.0,11.966529965964865,0,49700.0
2018-04-27 23:30:00,50008.0,11.743034511164463,0,48900.0
2018-04-28 00:00:00,49517.0,11.539024390243902,0,47900.0
2018-04-28 00:30:00,47332.0,11.350725103031213,0,45700.0
2018-04-28 01:00:00,44458.0,11.172999538952096,0,43400.0
2018-04-28 01:30:00,43472.0,11.000595243621406,0,43700.0
2018-04-28 02:00:00,42591.0,10.829877447771876,0,42700.0
2018-04-28 02:30:00,41849.0,10.660580779349644,0,41500.0
2018-04-28 03:00:00,40086.0,10.497560975609755,0,39500.0
2018-04-28 03:30:00,38857.0,10.352496081368082,0,38300.0
2018-04-28 04:00:00,38086.0,10.244274287318886,0,37400.0
2018-04-28 04:30:00,37440.0,10.196047854673004,0,36700.0
2018-04-28 05:00:00,37333.0,10.230973679861725,0,36300.0
2018-04-28 05:30:00,37822.0,10.367903345396996,0,37000.0
2018-04-28 06:00:00,38424.0,10.617073170731707,0,37500.0
2018-04-28 06:30:00,38806.0,10.975875813918432,0,37500.0
2018-04-28 07:00:00,38869.0,11.426752194030659,0,37700.0
2018-04-28 07:30:00,39850.0,11.940465766288547,0,38900.0
2018-04-28 08:00:00,41104.0,12.48149711794708,0,40200.0
2018-04-28 08:30:00,42618.0,13.013520114982793,0,41800.0
2018-04-28 09:00:00,44164.0,13.504878048780489,0,43300.0
2018-04-28 09:30:00,45393.0,13.933980491226963,0,44700.0
2018-04-28 10:00:00,46119.0,14.292638568386886,0,45200.0
2018-04-28 10:30:00,46621.0,14.584166989041018,0,45800.0
2018-04-28 11:00:00,46875.0,14.8194244918066,0,45700.0
2018-04-28 11:30:00,47144.0,15.012775000664735,0,46200.0
2018-04-28 12:00:00,47863.0,15.178048780487805,0,46900.0
2018-04-28 12:30:00,48749.0,15.32455393084895,0,47600.0
2018-04-28 13:00:00,49563.0,15.45439667516763,0,48700.0
2018-04-28 13:30:00,47859.0,15.563123976477089,0,46200.0
2018-04-28 14:00:00,46568.0,15.641674948527898,0,45100.0
2018-04-28 14:30:00,45864.0,15.678382605173544,0,44400.0
2018-04-28 15:00:00,44890.0,15.660975609756095,0,43000.0
2018-04-28 15:30:00,44103.0,15.578567759816766,0,42200.0
2018-04-28 16:00:00,43184.0,15.423328590254851,0,41200.0
2018-04-28 16:30:00,42486.0,15.191344507932588,0,40500.0
2018-04-28 17:00:00,42046.0,14.883161044728315,0,40100.0
2018-04-28 17:30:00,41811.0,14.504312845914642,0,40400.0
2018-04-28 18:00:00,42196.0,14.065853658536588,0,41000.0
2018-04-28 18:30:00,42971.0,13.58485532729985,0,41800.0
2018-04-28 19:00:00,43952.0,13.084100985722873,0,43000.0
2018-04-28 19:30:00,44377.0,12.589732742958475,0,43300.0
2018-04-28 20:00:00,44300.0,12.128093565879267,0,43000.0
2018-04-28 20:30:00,43568.0,11.722538168673172,0,42600.0
2018-04-28 21:00:00,43812.0,11.390243902439025,0,43600.0
2018-04-28 21:30:00,44808.0,11.139077129776613,0,44000.0
2018-04-28 22:00:00,44591.0,10.965902209234992,0,43400.0
2018-04-28 22:30:00,45345.0,10.85855248940076,0,44800.0
2018-04-28 23:00:00,48067.0,10.799243912844524,0,47500.0
2018-04-28 23:30:00,47918.0,10.768044105061925,0,47000.0
2018-04-29 00:00:00,47893.0,10.746341463414634,0,46800.0
2018-04-29 00:30:00,45986.0,10.720272617969467,0,45000.0
2018-04-29 01:00:00,43281.0,10.683067561687864,0,42700.0
2018-04-29 01:30:00,42512.0,10.634647325889366,0,43200.0
2018-04-29 02:00:00,41617.0,10.580139325065486,0,42700.0
2018-04-29 02:30:00,40703.0,10.528351073591613,0,41200.0
2018-04-29 03:00:00,38908.0,10.490243902439023,0,39200.0
2018-04-29 03:30:00,37871.0,10.477413170794273,0,38000.0
2018-04-29 04:00:00,36770.0,10.500737345274166,0,36900.0
2018-04-29 04:30:00,36421.0,10.569455743036718,0,36100.0
2018-04-29 05:00:00,35983.0,10.690415142487662,0,35600.0
2018-04-29 05:30:00,36103.0,10.867322888894401,0,35900.0
2018-04-29 06:00:00,36360.0,11.1,0,35800.0
2018-04-29 06:30:00,36219.0,11.383652930147749,0,36000.0
2018-04-29 07:00:00,35846.0,11.708630455680991,0,35300.0
2018-04-29 07:30:00,36572.0,12.061412022041702,0,35800.0
2018-04-29 08:00:00,37501.0,12.42608121214436,0,36800.0
2018-04-29 08:30:00,38933.0,12.785817873260353,0,38200.0
2018-04-29 09:00:00,40307.0,13.124390243902436,0,39600.0
2018-04-29 09:30:00,41908.0,13.427632795011993,0,41100.0
2018-04-29 10:00:00,43074.0,13.684552643019956,0,42100.0
2018-04-29 10:30:00,44059.0,13.887493106894688,0,43100.0
2018-04-29 11:00:00,44939.0,14.031925837063547,0,43800.0
2018-04-29 11:30:00,45970.0,14.11622865863722,0,44600.0
2018-04-29 12:00:00,47033.0,14.141463414634144,0,45600.0
2018-04-29 12:30:00,48238.0,14.111149234623273,0,46000.0
2018-04-29 13:00:00,48822.0,14.030916864246835,0,47400.0
2018-04-29 13:30:00,46955.0,13.907861072361081,0,44600.0
2018-04-29 14:00:00,45540.0,13.749774119056976,0,43100.0
2018-04-29 14:30:00,44848.0,13.564374649099321,0,42500.0
2018-04-29 15:00:00,43631.0,13.358536585365856,0,40800.0
2018-04-29 15:30:00,42974.0,13.137530199128971,0,40100.0
2018-04-29 16:00:00,42193.0,12.904579778244813,0,39300.0
2018-04-29 16:30:00,41912.0,12.661224966953409,0,38800.0
2018-04-29 17:00:00,41767.0,12.407998703586161,0,38500.0
2018-04-29 17:30:00,41900.0,12.145117335115971,0,38700.0
2018-04-29 18:00:00,42640.0,11.873170731707315,0,39900.0
2018-04-29 18:30:00,43876.0,11.59380201849224,0,41200.0
2018-04-29 19:00:00,45391.0,11.310117355218985,0,43200.0
2018-04-29 19:30:00,46392.0,11.026410452808152,0,44300.0
2018-04-29 20:00:00,46877.0,10.747617137781544,0,44700.0
2018-04-29 20:30:00,46422.0,10.478759533916866,0,44300.0
2018-04-29 21:00:00,46525.0,10.22439024390244,0,45500.0
2018-04-29 21:30:00,47085.0,9.988042540390527,0,46200.0
2018-04-29 22:00:00,46519.0,9.771836801415413,0,45100.0
2018-04-29 22:30:00,47039.0,9.576483566121784,0,46300.0
2018-04-29 23:00:00,49821.0,9.401442834857882,0,48600.0
2018-04-29 23:30:00,49234.0,9.245089378667243,0,48300.0
2018-04-30 00:00:00,49269.0,9.104878048780488,0,47700.0
2018-04-30 00:30:00,47493.0,8.977515615283941,0,45700.0
2018-04-30 01:00:00,45006.0,8.859302364387844,0,43500.0
2018-04-30 01:30:00,44303.0,8.746904621370138,0,43900.0
2018-04-30 02:00:00,43755.0,8.638297032119809,0,43500.0
2018-04-30 02:30:00,43065.0,8.533711373857075,0,42300.0
2018-04-30 03:00:00,41400.0,8.436585365853658,0,40700.0
2018-04-30 03:30:00,40498.0,8.354482348072532,0,39500.0
2018-04-30 04:00:00,39643.0,8.299253525716813,0,38800.0
2018-04-30 04:30:00,39480.0,8.285277496470808,0,38600.0
2018-04-30 05:00:00,39801.0,8.326942343650133,0,39300.0
2018-04-30 05:30:00,41204.0,8.436098597271405,0,40700.0
2018-04-30 06:00:00,42563.0,8.619512195121953,0,42600.0
2018-04-30 06:30:00,44685.0,8.876362902959745,0,44600.0
2018-04-30 07:00:00,46282.0,9.196924672100057,0,46500.0
2018-04-30 07:30:00,48717.0,9.564246299599096,0,48800.0
2018-04-30 08:00:00,50470.0,9.957014025824318,0,50300.0
2018-04-30 08:30:00,52144.0,10.35245959115502,0,51700.0
2018-04-30 09:00:00,53381.0,10.729268292682926,0,52600.0
2018-04-30 09:30:00,54287.0,11.070450451912286,0,53500.0
2018-04-30 10:00:00,55091.0,11.365261568448034,0,53900.0
2018-04-30 10:30:00,55392.0,11.608707599653465,0,53700.0
2018-04-30 11:00:00,55965.0,11.800098926295973,0,53800.0
2018-04-30 11:30:00,56465.0,11.941567729192275,0,54000.0
2018-04-30 12:00:00,57335.0,12.03658536585366,0,54900.0
2018-04-30 12:30:00,57929.0,12.08849621480026,0,54100.0
2018-04-30 13:00:00,58489.0,12.099479679269354,0,55200.0
2018-04-30 13:30:00,57289.0,12.070599057077857,0,53300.0
2018-04-30 14:00:00,56576.0,12.002278569878852,0,52600.0
2018-04-30 14:30:00,56149.0,11.894796860087162,0,52200.0
2018-04-30 15:00:00,54864.0,11.748780487804876,0,51000.0
2018-04-30 15:30:00,54089.0,11.565691667800694,0,50400.0
2018-04-30 16:00:00,53268.0,11.348166247887375,0,49600.0
2018-04-30 16:30:00,52394.0,11.099971530848324,0,48900.0
2018-04-30 17:00:00,51960.0,10.825814337762306,0,48300.0
2018-04-30 17:30:00,51695.0,10.531143311381943,0,48200.0
2018-04-30 18:00:00,52088.0,10.221951219512194,0,48700.0
2018-04-30 18:30:00,52885.0,9.90457705811216,0,49200.0
2018-04-30 19:00:00,54168.0,9.585502947202258,0,50300.0
2018-04-30 19:30:00,54602.0,9.271137808508334,0,51500.0
2018-04-30 20:00:00,54191.0,8.967595835911153,0,50800.0
2018-04-30 20:30:00,53029.0,8.680474765619195,0,49800.0
2018-04-30 21:00:00,52399.0,8.414634146341465,0,49300.0
2018-04-30 21:30:00,52645.0,8.173973362262458,0,50300.0
2018-04-30 22:00:00,51800.0,7.961203228873853,0,49500.0
2018-04-30 22:30:00,52153.0,7.777601273750157,0,50600.0
2018-04-30 23:00:00,54833.0,7.622760590181079,0,53300.0
2018-04-30 23:30:00,53997.0,7.494338443606048,0,53000.0
2018-05-01 00:00:00,53561.0,7.3878048780487795,1,52900.0
2018-05-01 00:30:00,51362.0,7.296213462444223,1,50800.0
2018-05-01 01:00:00,48565.0,7.210547674168677,1,48400.0
2018-05-01 01:30:00,47744.0,7.121528515470116,1,48800.0
2018-05-01 02:00:00,46679.0,7.021997767101671,1,48100.0
2018-05-01 02:30:00,46222.0,6.909323381847515,1,46700.0
2018-05-01 03:00:00,44358.0,6.787804878048779,1,44900.0
2018-05-01 03:30:00,43306.0,6.671013101700375,1,43800.0
2018-05-01 04:00:00,42268.0,6.5824235713923285,1,42600.0
2018-05-01 04:30:00,41580.0,6.551718148933268,1,41700.0
2018-05-01 05:00:00,41357.0,6.6093802928183845,1,41300.0
2018-05-01 05:30:00,41733.0,6.781224680268366,1,41500.0
2018-05-01 06:00:00,42064.0,7.082926829268294,1,42000.0
2018-05-01 06:30:00,42369.0,7.5146508386152675,1,41200.0
2018-05-01 07:00:00,42070.0,8.058228196192324,1,41100.0
2018-05-01 07:30:00,42878.0,8.680812375816746,1,42000.0
2018-05-01 08:00:00,43668.0,9.341084502314725,1,42700.0
2018-05-01 08:30:00,44549.0,9.995557134604653,1,43600.0
2018-05-01 09:00:00,45578.0,10.604878048780488,1,44700.0
2018-05-01 09:30:00,46580.0,11.140051347087589,1,45700.0
2018-05-01 10:00:00,47114.0,11.586509040104232,1,46200.0
2018-05-01 10:30:00,47495.0,11.942726137829833,1,46600.0
2018-05-01 11:00:00,47787.0,12.216686213978775,1,46700.0
2018-05-01 11:30:00,48186.0,12.422264296166842,1,47000.0
2018-05-01 12:00:00,49001.0,12.57560975609756,1,48100.0
2018-05-01 12:30:00,49863.0,12.691561798690408,1,48400.0
2018-05-01 13:00:00,50344.0,12.780912523695571,1,49400.0
2018-05-01 13:30:00,48501.0,12.849821517466905,1,46700.0
2018-05-01 14:00:00,46977.0,12.900078017221508,1,45500.0
2018-05-01 14:30:00,45890.0,12.929395674241054,1,44800.0
2018-05-01 15:00:00,44388.0,12.931707317073169,1,43300.0
2018-05-01 15:30:00,43468.0,12.897476965989208,1,42400.0
2018-05-01 16:00:00,42595.0,12.814460380110186,1,41700.0
2018-05-01 16:30:00,41873.0,12.669604187459388,1,41100.0
2018-05-01 17:00:00,41501.0,12.45139354768309,1,40600.0
2018-05-01 17:30:00,41560.0,12.152217066027724,1,41000.0
2018-05-01 18:00:00,42378.0,11.770731707317074,1,42100.0
2018-05-01 18:30:00,43681.0,11.31417714883263,1,43300.0
2018-05-01 19:00:00,45308.0,10.79937554467725,1,45400.0
2018-05-01 19:30:00,46602.0,10.250394257750122,1,46500.0
2018-05-01 20:00:00,46749.0,9.694894003204997,1,47300.0
2018-05-01 20:30:00,46487.0,9.160426430811592,1,46900.0
2018-05-01 21:00:00,46868.0,8.670731707317072,1,47700.0
2018-05-01 21:30:00,47895.0,8.242087387188704,1,48400.0
2018-05-01 22:00:00,47747.0,7.880990781269566,1,48000.0
2018-05-01 22:30:00,48221.0,7.585226358597975,1,48700.0
2018-05-01 23:00:00,50953.0,7.346266646139912,1,51000.0
2018-05-01 23:30:00,50404.0,7.151724416902717,1,50800.0
2018-05-02 00:00:00,50392.0,6.987804878048781,0,50200.0
2018-05-02 00:30:00,48738.0,6.8417445798515235,0,48100.0
2018-05-02 01:00:00,46142.0,6.703905066551112,0,46000.0
2018-05-02 01:30:00,45503.0,6.568990102801702,0,46600.0
2018-05-02 02:00:00,45139.0,6.436917642018424,0,45900.0
2018-05-02 02:30:00,44632.0,6.313678515566641,0,44800.0
2018-05-02 03:00:00,43164.0,6.21219512195122,0,43200.0
2018-05-02 03:30:00,42398.0,6.153127681213768,0,42200.0
2018-05-02 04:00:00,41734.0,6.164317184737067,0,41600.0
2018-05-02 04:30:00,42055.0,6.276767648775492,0,41700.0
2018-05-02 05:00:00,42926.0,6.5192650633925995,0,42900.0
2018-05-02 05:30:00,45173.0,6.912943906606734,0,44700.0
2018-05-02 06:00:00,47250.0,7.4658536585365844,0,46900.0
2018-05-02 06:30:00,50069.0,8.167637106226238,0,49400.0
2018-05-02 07:00:00,52269.0,8.987115206136465,0,52000.0
2018-05-02 07:30:00,54947.0,9.877250131481016,0,54600.0
2018-05-02 08:00:00,56686.0,10.783014877229162,0,56300.0
2018-05-02 08:30:00,57896.0,11.649374655787687,0,57500.0
2018-05-02 09:00:00,58613.0,12.429268292682927,0,58500.0
2018-05-02 09:30:00,58776.0,13.091472800954984,0,58600.0
2018-05-02 10:00:00,58683.0,13.625430602070566,0,58500.0
2018-05-02 10:30:00,58453.0,14.03836654184448,0,58200.0
2018-05-02 11:00:00,58311.0,14.349367552879658,0,58100.0
2018-05-02 11:30:00,58574.0,14.583345495719467,0,58200.0
2018-05-02 12:00:00,59074.0,14.764999999999995,0,58700.0
2018-05-02 12:30:00,58720.0,14.912855832705722,0,57800.0
2018-05-02 13:00:00,58933.0,15.035237971112403,0,59000.0
2018-05-02 13:30:00,57799.0,15.131165464551476,0,57000.0
2018-05-02 14:00:00,57248.0,15.193183000861687,0,56600.0
2018-05-02 14:30:00,56731.0,15.210266999944105,0,56500.0
2018-05-02 15:00:00,55178.0,15.170731707317074,0,54600.0
2018-05-02 15:30:00,54543.0,15.065107686856658,0,53800.0
2018-05-02 16:00:00,53652.0,14.888302692357064,0,53100.0
2018-05-02 16:30:00,52899.0,14.639940885326764,0,52600.0
2018-05-02 17:00:00,52162.0,14.32398443160468,0,51600.0
2018-05-02 17:30:00,51761.0,13.948327497161731,0,51000.0
2018-05-02 18:00:00,52076.0,13.524390243902438,0,51500.0
2018-05-02 18:30:00,52936.0,13.06670346824304,0,52500.0
2018-05-02 19:00:00,54350.0,12.592249951880508,0,54100.0
2018-05-02 19:30:00,54866.0,12.119188235815134,0,53900.0
2018-05-02 20:00:00,54273.0,11.665333106564047,0,52900.0
2018-05-02 20:30:00,53211.0,11.24662672515123,0,52100.0
2018-05-02 21:00:00,52347.0,10.87560975609756,0,52200.0
2018-05-02 21:30:00,52927.0,10.559915345486244,0,52500.0
2018-05-02 22:00:00,52051.0,10.301357174988077,0,51600.0
2018-05-02 22:30:00,52099.0,10.096525554861687,0,52700.0
2018-05-02 23:00:00,54830.0,9.937977592913668,0,55100.0
2018-05-02 23:30:00,53905.0,9.81545021253403,0,54400.0
2018-05-03 00:00:00,53629.0,9.717073170731707,0,52800.0
2018-05-03 00:30:00,51575.0,9.630585624009084,0,50300.0
2018-05-03 01:00:00,48798.0,9.544644938052116,0,47800.0
2018-05-03 01:30:00,47898.0,9.45036965479844,0,48300.0
2018-05-03 02:00:00,47213.0,9.342974703321016,0,47700.0
2018-05-03 02:30:00,46710.0,9.223410158550916,0,46300.0
2018-05-03 03:00:00,44943.0,9.1,0,44600.0
2018-05-03 03:30:00,44159.0,8.990020123436246,0,43400.0
2018-05-03 04:00:00,43229.0,8.919696929325445,0,42700.0
2018-05-03 04:30:00,43252.0,8.920196606141571,0,42700.0
2018-05-03 05:00:00,43594.0,9.022034990443547,0,43400.0
2018-05-03 05:30:00,45288.0,9.249426679904566,0,44700.0
2018-05-03 06:00:00,46748.0,9.614634146341464,0,46700.0
2018-05-03 06:30:00,49240.0,10.112427491215977,0,48700.0
2018-05-03 07:00:00,51099.0,10.71742090540733,0,51400.0
2018-05-03 07:30:00,53949.0,11.388711532134831,0,53700.0
2018-05-03 08:00:00,55366.0,12.077395034151746,0,55600.0
2018-05-03 08:30:00,56586.0,12.734191803411136,0,56500.0
2018-05-03 09:00:00,57208.0,13.317073170731707,0,56900.0
2018-05-03 09:30:00,57469.0,13.798775945474329,0,57300.0
2018-05-03 10:00:00,57430.0,14.171413535497699,0,57300.0
2018-05-03 10:30:00,57276.0,14.443716847822184,0,57200.0
2018-05-03 11:00:00,57129.0,14.635371769572798,0,57000.0
2018-05-03 11:30:00,57320.0,14.771244978932836,0,56900.0
2018-05-03 12:00:00,57688.0,14.87560975609756,0,57300.0
2018-05-03 12:30:00,57191.0,14.966442832032854,0,56400.0
2018-05-03 13:00:00,57309.0,15.051568220164206,0,57800.0
2018-05-03 13:30:00,56227.0,15.129489543196328,0,55700.0
2018-05-03 14:00:00,55638.0,15.192069342863142,0,55400.0
2018-05-03 14:30:00,55114.0,15.227279427482712,0,55200.0
2018-05-03 15:00:00,53732.0,15.221951219512196,0,53700.0
2018-05-03 15:30:00,53025.0,15.16450202622316,0,52500.0
2018-05-03 16:00:00,52154.0,15.047035311506086,0,51600.0
2018-05-03 16:30:00,51498.0,14.865851893618267,0,50700.0
2018-05-03 17:00:00,50788.0,14.62133514406088,0,50000.0
2018-05-03 17:30:00,50361.0,14.317812109576462,0,49500.0
2018-05-03 18:00:00,50475.0,13.96341463414634,0,49900.0
2018-05-03 18:30:00,51224.0,13.569927497837336,0,50800.0
2018-05-03 19:00:00,52478.0,13.152298993729437,0,52400.0
2018-05-03 19:30:00,52927.0,12.727294616894973,0,52300.0
2018-05-03 20:00:00,52085.0,12.311813191458821,0,51700.0
2018-05-03 20:30:00,51064.0,11.921190014507776,0,50800.0
2018-05-03 21:00:00,50380.0,11.5675,0,50600.0
2018-05-03 21:30:00,51087.0,11.257887348459285,0,51700.0
2018-05-03 22:00:00,50714.0,10.993584887075864,0,51100.0
2018-05-03 22:30:00,50978.0,10.770684111608348,0,51700.0
2018-05-03 23:00:00,53681.0,10.581594898692193,0,53900.0
2018-05-03 23:30:00,53224.0,10.416531743933033,0,53500.0
2018-05-04 00:00:00,52904.0,10.265,0,52000.0
2018-05-04 00:30:00,51047.0,10.117278584767574,0,49300.0
2018-05-04 01:00:00,47996.0,9.965810910718831,0,46900.0
2018-05-04 01:30:00,47321.0,9.806362837550738,0,47400.0
2018-05-04 02:00:00,46540.0,9.639088846040835,0,46600.0
2018-05-04 02:30:00,46186.0,9.469594681962473,0,44900.0
2018-05-04 03:00:00,44424.0,9.31,0,43400.0
2018-05-04 03:30:00,43727.0,9.179950524062598,0,42500.0
2018-05-04 04:00:00,42855.0,9.106317633961984,0,41600.0
2018-05-04 04:30:00,42749.0,9.119566034398419,0,41600.0
2018-05-04 05:00:00,43166.0,9.248808850310589,0,42000.0
2018-05-04 05:30:00,44727.0,9.516812238624102,0,43200.0
2018-05-04 06:00:00,46333.0,9.935,0,44700.0
2018-05-04 06:30:00,48577.0,10.498555299834514,0,46700.0
2018-05-04 07:00:00,50609.0,11.18404722979199,0,49100.0
2018-05-04 07:30:00,53209.0,11.95346657992192,0,51700.0
2018-05-04 08:00:00,54811.0,12.760786451309164,0,53100.0
2018-05-04 08:30:00,55497.0,13.558619977975376,0,54300.0
2018-05-04 09:00:00,56450.0,14.304878048780491,0,54700.0
2018-05-04 09:30:00,56650.0,14.969334837580602,0,55200.0
2018-05-04 10:00:00,56461.0,15.53779634805247,0,55000.0
2018-05-04 10:30:00,56460.0,16.010184303441076,0,54700.0
2018-05-04 11:00:00,56038.0,16.396223050973823,0,54700.0
2018-05-04 11:30:00,55783.0,16.711034274531137,0,54500.0
2018-05-04 12:00:00,56005.0,16.970731707317075,0,54800.0
2018-05-04 12:30:00,55634.0,17.1880668011188,0,54000.0
2018-05-04 13:00:00,55602.0,17.369399266876382,0,55100.0
2018-05-04 13:30:00,54575.0,17.51503075011727,0,52700.0
2018-05-04 14:00:00,53822.0,17.620863377701156,0,52500.0
2018-05-04 14:30:00,53459.0,17.68010926115365,0,52200.0
2018-05-04 15:00:00,51909.0,17.685000000000006,0,50500.0
2018-05-04 15:30:00,51199.0,17.628484424841382,0,49600.0
2018-05-04 16:00:00,50190.0,17.505620573739954,0,48400.0
2018-05-04 16:30:00,49052.0,17.314191491618192,0,47400.0
2018-05-04 17:00:00,48356.0,17.055015262966947,0,46400.0
2018-05-04 17:30:00,47697.0,16.732243284296118,0,46000.0
2018-05-04 18:00:00,47987.0,16.353658536585368,0,46400.0
2018-05-04 18:30:00,48439.0,15.930955585130539,0,47100.0
2018-05-04 19:00:00,49179.0,15.479545491681064,0,48100.0
2018-05-04 19:30:00,49385.0,15.0171547347001,0,48700.0
2018-05-04 20:00:00,48877.0,14.561949041915664,0,48300.0
2018-05-04 20:30:00,47733.0,14.130638950267436,0,47700.0
2018-05-04 21:00:00,47347.0,13.73658536585366,0,47900.0
2018-05-04 21:30:00,48247.0,13.387934483245733,0,48400.0
2018-05-04 22:00:00,48244.0,13.086516048364565,0,47800.0
2018-05-04 22:30:00,48637.0,12.828679339629007,0,48900.0
2018-05-04 23:00:00,51423.0,12.606892492665985,0,51600.0
2018-05-04 23:30:00,50837.0,12.411371184388432,0,51300.0
2018-05-05 00:00:00,50554.0,12.231707317073171,0,50000.0
2018-05-05 00:30:00,48460.0,12.058490914520235,0,47800.0
2018-05-05 01:00:00,45598.0,11.8847555323283,0,44800.0
2018-05-05 01:30:00,44699.0,11.70697566554191,0,45000.0
2018-05-05 02:00:00,43890.0,11.525887670414829,0,44400.0
2018-05-05 02:30:00,43035.0,11.3473038982548,0,42300.0
2018-05-05 03:00:00,41214.0,11.182926829268293,0,40500.0
2018-05-05 03:30:00,40059.0,11.051120535573833,0,39300.0
2018-05-05 04:00:00,39096.0,10.976572702598366,0,38300.0
2018-05-05 04:30:00,38865.0,10.987140375599788,0,37800.0
2018-05-05 05:00:00,38576.0,11.109586264572485,0,37800.0
2018-05-05 05:30:00,39066.0,11.365272378321484,0,38500.0
2018-05-05 06:00:00,39399.0,11.765853658536587,0,38700.0
2018-05-05 06:30:00,39977.0,12.309051856395365,0,38500.0
2018-05-05 07:00:00,40435.0,12.976515714916726,0,39000.0
2018-05-05 07:30:00,41698.0,13.73697715821964,0,40200.0
2018-05-05 08:00:00,42859.0,14.551493786532529,0,41200.0
2018-05-05 08:30:00,44068.0,15.3787716137314,0,42700.0
2018-05-05 09:00:00,45431.0,16.180487804878048,0,44000.0
2018-05-05 09:30:00,46393.0,16.92654701848127,0,44900.0
2018-05-05 10:00:00,47108.0,17.598611471555873,0,45400.0
2018-05-05 10:30:00,47091.0,18.18924891639955,0,45700.0
2018-05-05 11:00:00,47051.0,18.69935434016749,0,45400.0
2018-05-05 11:30:00,47137.0,19.135505269170107,0,45300.0
2018-05-05 12:00:00,47646.0,19.507317073170725,0,46200.0
2018-05-05 12:30:00,48400.0,19.824814532639234,0,46300.0
2018-05-05 13:00:00,48917.0,20.09622624286221,0,47700.0
2018-05-05 13:30:00,47448.0,20.326852373149904,0,45400.0
2018-05-05 14:00:00,46152.0,20.51835526289968,0,44100.0
2018-05-05 14:30:00,45586.0,20.66806628061539,0,43500.0
2018-05-05 15:00:00,44343.0,20.76829268292683,0,42100.0
