Date	MaxTemperature	MinTemperature	MeanTemperature	DailyConsumption	Month	Weekday	is_WeekDay	Holiday	Index	snow	floods	storm	hurricane	rain	cold	hot	OddWeekday	OddHoliday	OddTemp	OddNeighbor	HD_predicted	nonWorkingDay	ToTag
2014-08-06 00:00:00	23.565500000000004	16.12565	19.842185416666666	2039886.0	8	2	1	Day	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-07 00:00:00	24.843400000000006	17.5594	20.996284895833337	2049958.0	8	3	1	Day	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-08 00:00:00	24.277449999999995	17.47435	20.631511458333335	2045114.0	8	4	1	Day	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-09 00:00:00	23.68945	16.12465	19.882982812500003	1842108.0	8	5	0	Day	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-10 00:00:00	25.03995	18.4051	20.964800520833336	1742038.0	8	6	0	Day	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-11 00:00:00	21.8759	15.3123	18.6442453125	1944503.0	8	0	1	Day	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-12 00:00:00	21.6943	14.575950000000004	18.267442708333334	1972155.0	8	1	1	Day	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-13 00:00:00	20.392200000000006	14.71705	17.111022916666666	1973557.0	8	2	1	Day	594	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2014-08-14 00:00:00	20.3347	13.70635	16.714649479166667	1959142.0	8	3	1	Day	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-15 00:00:00	20.077	13.3435	16.495431770833335	1783817.0	8	4	1	Holiday	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-16 00:00:00	21.7034	12.42055	17.052580208333335	1784925.0	8	5	0	Day	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-17 00:00:00	21.41475	12.20895	16.983471875	1712904.0	8	6	0	Day	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-18 00:00:00	21.1401	13.35395	17.239068229166666	1977817.0	8	0	1	Day	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-19 00:00:00	20.35	12.85315	16.589869791666665	2041281.0	8	1	1	Day	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-20 00:00:00	19.99385	11.60355	15.896752083333334	2057150.0	8	2	1	Day	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-21 00:00:00	20.73565	9.9709	15.814158333333333	2072947.0	8	3	1	Day	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-22 00:00:00	20.55525	11.805300000000004	16.212364583333336	2081341.0	8	4	1	Day	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-23 00:00:00	19.89795	13.39665	16.4652671875	1898823.0	8	5	0	Day	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-24 00:00:00	20.960300000000004	10.721749999999998	16.159011979166667	1788830.0	8	6	0	Day	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-25 00:00:00	20.613000000000003	13.782100000000002	17.116688020833333	2151394.0	8	0	1	Day	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-26 00:00:00	22.13445	16.12105	18.682778125	2242313.0	8	1	1	Day	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-27 00:00:00	22.60395	16.33035	19.100316666666668	2239510.0	8	2	1	Day	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-28 00:00:00	24.2404	16.13505	19.85294375	2255056.0	8	3	1	Day	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-29 00:00:00	22.732050000000005	15.960250000000002	19.112433854166667	2226147.0	8	4	1	Day	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-30 00:00:00	22.5421	14.46775	18.492688020833334	1970738.0	8	5	0	Day	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-08-31 00:00:00	21.87535	14.40635	18.008694791666667	1838602.0	8	6	0	Day	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-01 00:00:00	22.51485	12.5867	17.525579166666667	2198787.0	9	0	1	Day	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-02 00:00:00	23.51295	13.2541	18.385286458333333	2281207.0	9	1	1	Day	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-03 00:00:00	23.80785	13.160700000000002	18.582242187500004	2290637.0	9	2	1	Day	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-04 00:00:00	23.72935	13.57155	18.70160625	2307692.0	9	3	1	Day	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-05 00:00:00	24.116300000000006	15.75505	19.605844270833334	2291521.0	9	4	1	Day	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-06 00:00:00	24.9033	15.0319	19.8053328125	2014498.0	9	5	0	Day	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-07 00:00:00	26.30065	15.27075	20.53947552083333	1878971.0	9	6	0	Day	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-08 00:00:00	26.240050000000004	16.4185	20.92886354166667	2261274.0	9	0	1	Day	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-09 00:00:00	24.00775	15.83575	19.700110416666664	2320646.0	9	1	1	Day	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-10 00:00:00	23.7255	14.3942	18.730450520833333	2323592.0	9	2	1	Day	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-11 00:00:00	22.58635000000001	12.61115	17.5353265625	2319716.0	9	3	1	Day	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-12 00:00:00	22.6255	12.4693	17.392668750000002	2279130.0	9	4	1	Day	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-13 00:00:00	23.2723	12.946700000000002	18.014336458333332	2007865.0	9	5	0	Day	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-14 00:00:00	23.1103	14.3009	18.345997395833333	1869221.0	9	6	0	Day	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-15 00:00:00	24.5082	14.3335	18.8747703125	2249529.0	9	0	1	Day	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-16 00:00:00	26.1077	14.0734	19.7852734375	2312903.0	9	1	1	Day	628	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-09-17 00:00:00	25.66175	17.050649999999994	20.940952604166668	2325630.0	9	2	1	Day	629	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-09-18 00:00:00	24.63015	17.29775	20.64700625	2325275.0	9	3	1	Day	630	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-09-19 00:00:00	24.789400000000004	16.95245	20.242792708333337	2305668.0	9	4	1	Day	631	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-09-20 00:00:00	25.26105	15.70985	19.66898958333333	2020739.0	9	5	0	Day	632	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-09-21 00:00:00	21.35775	15.605324999999995	18.161246354166668	1872943.0	9	6	0	Day	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-22 00:00:00	19.21075	12.366149999999998	15.516017708333331	2223179.0	9	0	1	Day	634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-23 00:00:00	19.065800000000007	9.7505	14.08794375	2303538.0	9	1	1	Day	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-24 00:00:00	18.01635	10.23115	13.917969270833334	2342108.0	9	2	1	Day	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-25 00:00:00	19.355650000000004	9.9858	14.353588020833334	2334135.0	9	3	1	Day	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-26 00:00:00	21.3431	8.9292	14.8294890625	2304219.0	9	4	1	Day	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-27 00:00:00	23.5194	10.97595	16.886203645833334	2025200.0	9	5	0	Day	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-28 00:00:00	24.13205000000001	12.0914	17.846574479166666	1884790.0	9	6	0	Day	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-09-29 00:00:00	21.3949	15.50975	18.077579687500002	2270826.0	9	0	1	Day	641	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-09-30 00:00:00	21.8731	14.7077	17.671626041666666	2332757.0	9	1	1	Day	642	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-01 00:00:00	22.691350000000003	13.293550000000002	17.473425520833334	2335367.0	10	2	1	Day	643	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-02 00:00:00	22.51185	13.41755	17.421320833333336	2330409.0	10	3	1	Day	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-10-03 00:00:00	23.3164	12.2559	17.217515625	2299677.0	10	4	1	Day	645	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-04 00:00:00	21.94435	11.8985	16.224729687499998	2025091.0	10	5	0	Day	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-10-05 00:00:00	16.385800000000003	10.95185	13.355522395833333	1919618.0	10	6	0	Day	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-10-06 00:00:00	17.20525	9.62355	13.074126041666668	2339602.0	10	0	1	Day	648	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-07 00:00:00	17.72505	13.87435	15.324219270833334	2411848.0	10	1	1	Day	649	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-08 00:00:00	21.28805	14.05585	17.159856770833333	2433367.0	10	2	1	Day	650	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-09 00:00:00	19.93765	15.2686	17.058598958333334	2405013.0	10	3	1	Day	651	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-10 00:00:00	18.354800000000004	13.255150000000002	15.47168072916667	2369401.0	10	4	1	Day	652	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-11 00:00:00	19.3572	12.94085	15.302587500000001	2093354.0	10	5	0	Day	653	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-12 00:00:00	18.58	12.253550000000002	15.3100546875	2002659.0	10	6	0	Day	654	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-13 00:00:00	18.0783	12.438975	15.523016666666669	2347339.0	10	0	1	Day	655	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-14 00:00:00	19.03095	10.182849999999998	13.996122395833334	2416168.0	10	1	1	Day	656	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-10-15 00:00:00	18.211950000000005	11.8694	14.777019791666667	2440797.0	10	2	1	Day	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-10-16 00:00:00	19.22345	14.795199999999998	16.550197916666665	2437510.0	10	3	1	Day	658	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-17 00:00:00	20.890750000000004	14.503850000000002	16.990154166666667	2383853.0	10	4	1	Day	659	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-18 00:00:00	24.11165	13.92805	18.109158333333333	2083167.0	10	5	0	Day	660	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-19 00:00:00	23.4375	14.76175	18.276559375	1918545.0	10	6	0	Day	661	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-20 00:00:00	20.306950000000004	14.250100000000002	16.474387500000002	2296565.0	10	0	1	Day	662	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-21 00:00:00	18.0698	12.198875	15.118614583333333	2422187.0	10	1	1	Day	663	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-22 00:00:00	13.703350000000002	8.277500000000002	10.957798958333333	2510743.0	10	2	1	Day	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-10-23 00:00:00	14.97175	8.934750000000003	11.422749479166667	2564605.0	10	3	1	Day	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-10-24 00:00:00	16.614199999999997	9.25555	12.294790104166667	2535301.0	10	4	1	Day	666	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-25 00:00:00	17.37765	10.999800000000002	13.617428645833334	2233351.0	10	5	0	Day	667	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-26 00:00:00	17.923000000000005	10.572175	13.285395833333334	2092051.0	10	6	0	Day	668	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-27 00:00:00	17.85555	8.627600000000001	12.393875	2463332.0	10	0	1	Day	669	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-28 00:00:00	15.8773	9.31055	11.917934375	2562731.0	10	1	1	Day	670	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-29 00:00:00	17.804949999999995	9.0135	12.734890625	2556004.0	10	2	1	Day	671	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-30 00:00:00	19.85115	10.1072	13.913084375000002	2517095.0	10	3	1	Day	672	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-10-31 00:00:00	21.486100000000004	10.55645	14.7289796875	2453384.0	10	4	1	Day	673	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-11-01 00:00:00	19.9534	10.48065	14.290024479166666	2145712.0	11	5	0	Holiday	674	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-11-02 00:00:00	17.547	11.5088	14.049019270833334	2098050.0	11	6	0	Day	675	0	1	1	0	1	0	1	0	0	0	0	0	0	0
2014-11-03 00:00:00	15.2877	11.6784	13.167277083333333	2539247.0	11	0	1	Day	676	0	1	1	0	1	0	1	0	0	0	0	0	0	0
2014-11-04 00:00:00	11.9484	8.389574999999999	10.620496354166667	2679680.0	11	1	1	Day	677	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-11-05 00:00:00	11.050999999999998	6.684874999999999	8.408523958333333	2815031.0	11	2	1	Day	678	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-11-06 00:00:00	12.1573	4.549999999999999	7.9976484375000005	2899969.0	11	3	1	Day	679	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-11-07 00:00:00	13.72575	7.047150000000001	9.708327604166668	2871940.0	11	4	1	Day	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-08 00:00:00	14.3353	7.257650000000001	10.292215625	2549070.0	11	5	0	Day	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-09 00:00:00	12.1991	8.4893	9.937122395833333	2418887.0	11	6	0	Day	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-10 00:00:00	12.8602	6.98735	9.317406770833335	2651938.0	11	0	1	Day	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-11 00:00:00	14.4519	7.86115	10.808864583333333	2491763.0	11	1	1	Holiday	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-12 00:00:00	13.7212	8.29275	10.802621875	2788407.0	11	2	1	Day	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-13 00:00:00	14.9283	7.566349999999999	10.442780729166666	2862698.0	11	3	1	Day	686	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-11-14 00:00:00	12.86915	9.5571	10.938006249999999	2842703.0	11	4	1	Day	687	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-11-15 00:00:00	12.5814	8.473925	10.350422916666668	2549071.0	11	5	0	Day	688	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-11-16 00:00:00	11.635600000000002	7.7404	9.211760416666667	2467865.0	11	6	0	Day	689	0	1	1	0	1	0	0	0	0	0	0	0	0	0
2014-11-17 00:00:00	10.452049999999998	7.8404	8.754940625	2901330.0	11	0	1	Day	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-18 00:00:00	11.6702	6.828500000000001	8.838156249999999	2967666.0	11	1	1	Day	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-19 00:00:00	11.40895	5.7455500000000015	7.908909375	3027689.0	11	2	1	Day	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-20 00:00:00	12.2131	6.78425	8.847763541666666	3023028.0	11	3	1	Day	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-21 00:00:00	14.476300000000005	7.409299999999999	10.322693229166667	2925604.0	11	4	1	Day	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-22 00:00:00	15.709800000000005	9.5365	11.875738020833333	2560910.0	11	5	0	Day	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-23 00:00:00	16.3226	10.5607	12.8334546875	2375742.0	11	6	0	Day	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-24 00:00:00	13.4268	10.47315	11.774448958333332	2766216.0	11	0	1	Day	697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-25 00:00:00	12.35525	10.042799999999998	11.027271354166666	2876876.0	11	1	1	Day	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-26 00:00:00	12.9	9.883875	11.182744791666666	2867388.0	11	2	1	Day	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-27 00:00:00	12.771200000000002	8.944999999999997	10.592622916666668	2867974.0	11	3	1	Day	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-11-28 00:00:00	15.1554	10.62885	12.482621354166668	2810662.0	11	4	1	Day	701	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-11-29 00:00:00	13.2365	8.448675000000001	10.747426041666666	2586167.0	11	5	0	Day	702	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-11-30 00:00:00	9.3418	7.302250000000003	8.17325625	2572644.0	11	6	0	Day	703	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-12-01 00:00:00	7.8047	5.15275	6.355271875	3091240.0	12	0	1	Day	704	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-12-02 00:00:00	6.1811000000000025	4.6857000000000015	5.196966145833334	3264842.0	12	1	1	Day	705	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014-12-03 00:00:00	5.48615	3.90485	4.567655729166667	3367162.0	12	2	1	Day	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-04 00:00:00	5.860299999999999	3.50335	4.5827140625	3379180.0	12	3	1	Day	707	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-05 00:00:00	7.018750000000002	4.1956500000000005	5.4326291666666675	3332585.0	12	4	1	Day	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-06 00:00:00	6.97115	3.74835	5.070616666666667	3089150.0	12	5	0	Day	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-07 00:00:00	7.23755	2.84845	4.9230234374999995	3047064.0	12	6	0	Day	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-08 00:00:00	7.84735	4.0676000000000005	5.571734895833333	3364235.0	12	0	1	Day	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-09 00:00:00	7.1541	2.347	4.262944270833334	3506860.0	12	1	1	Day	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-10 00:00:00	8.964300000000003	3.6422	6.354859895833333	3471638.0	12	2	1	Day	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-11 00:00:00	9.9841	6.69	7.970298958333333	3338496.0	12	3	1	Day	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-12 00:00:00	10.81015	6.6974	8.356324479166666	3281345.0	12	4	1	Day	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-13 00:00:00	8.8638	5.6542	7.270997916666668	2980251.0	12	5	0	Day	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-14 00:00:00	7.9140000000000015	4.078	5.662498437500001	2949344.0	12	6	0	Day	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-15 00:00:00	8.97465	5.15305	6.778636458333334	3265570.0	12	0	1	Day	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-16 00:00:00	9.70995	6.923450000000001	7.771724479166667	3215727.0	12	1	1	Day	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-17 00:00:00	10.4092	6.87025	8.862055208333333	3266252.0	12	2	1	Day	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-18 00:00:00	12.88065	10.2957	11.408014583333333	3074445.0	12	3	1	Day	721	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2014-12-19 00:00:00	12.241	8.8807	10.569374479166667	2982453.0	12	4	1	Day	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-20 00:00:00	10.34305	7.05665	8.586394270833333	2789290.0	12	5	0	Day	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-21 00:00:00	9.5507	6.043150000000002	7.2627359375000005	2775450.0	12	6	0	Day	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-22 00:00:00	10.23005	5.38745	7.067109375	3077322.0	12	0	1	Day	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-23 00:00:00	9.23995	4.73	6.298640625	3102825.0	12	1	1	Day	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2014-12-24 00:00:00	10.42215	5.72095	7.403092708333332	2940340.0	12	2	1	Day	727	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2014-12-25 00:00:00	9.7182	4.592300000000002	6.808898437500001	2629465.0	12	3	1	Holiday	728	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2014-12-26 00:00:00	6.79565	2.7608500000000005	4.669016666666667	2996046.0	12	4	1	Day	729	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2014-12-27 00:00:00	6.6258	3.2553	5.519096354166667	3015918.0	12	5	0	Day	730	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2014-12-28 00:00:00	3.2010500000000004	-1.5881500000000004	1.2990869791666668	3137894.0	12	6	0	Day	731	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2014-12-29 00:00:00	3.3966000000000003	-3.71945	-0.48297083333333335	3585153.0	12	0	1	Day	732	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2014-12-30 00:00:00	4.8210000000000015	-0.73785	1.562146875	3540884.0	12	1	1	Day	733	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2014-12-31 00:00:00	5.4915	-0.24504999999999996	1.8059687500000001	3442193.0	12	2	1	Day	734	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-01-01 00:00:00	5.75265	-1.6364	1.4113802083333333	3227634.0	1	3	1	Holiday	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-02 00:00:00	8.72415	1.7195999999999996	4.672936458333333	3312091.0	1	4	1	Day	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-03 00:00:00	11.7957	3.6125	7.8847635416666675	3076522.0	1	5	0	Day	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-04 00:00:00	9.67745	4.1051	7.4977890625	2826176.0	1	6	0	Day	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-05 00:00:00	5.8805000000000005	1.034275	3.0808927083333337	3421199.0	1	0	1	Day	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-06 00:00:00	6.0918	0.11755000000000017	2.846897395833333	3620677.0	1	1	1	Day	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-07 00:00:00	7.5546000000000015	1.53045	4.333934374999999	3568041.0	1	2	1	Day	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-08 00:00:00	11.275950000000002	5.29155	7.807473437500001	3440028.0	1	3	1	Day	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-09 00:00:00	13.074750000000002	7.3432499999999985	10.274034895833333	3264231.0	1	4	1	Day	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-10 00:00:00	13.86885	8.76775	11.599337499999999	2772219.0	1	5	0	Day	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-11 00:00:00	9.1421	5.2882	7.327628125	2759836.0	1	6	0	Day	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-12 00:00:00	10.56435	4.063100000000001	6.632658854166667	3284656.0	1	0	1	Day	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-13 00:00:00	11.964	6.18595	8.437045312500002	3285095.0	1	1	1	Day	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-14 00:00:00	9.9447	6.2109	7.697513020833334	3284210.0	1	2	1	Day	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-15 00:00:00	11.2075	7.1405	8.6765515625	3292679.0	1	3	1	Day	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-16 00:00:00	8.153550000000001	4.6945	6.8709390625	3270893.0	1	4	1	Day	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-17 00:00:00	7.0136	1.8871750000000005	3.9724187500000006	3126331.0	1	5	0	Day	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-18 00:00:00	6.000400000000001	0.4945000000000001	2.8547666666666665	3126831.0	1	6	0	Day	752	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-19 00:00:00	4.60225	1.9018500000000005	2.8787994791666662	3563988.0	1	0	1	Day	753	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-20 00:00:00	4.0746	0.57455	1.8851656250000002	3691344.0	1	1	1	Day	754	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-21 00:00:00	4.4612500000000015	0.6431000000000001	2.2749484375	3729085.0	1	2	1	Day	755	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-22 00:00:00	4.2242	0.68645	1.9984125	3734247.0	1	3	1	Day	756	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-23 00:00:00	3.86255	0.013300000000000006	1.4465875	3784971.0	1	4	1	Day	757	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-24 00:00:00	5.911900000000001	0.6967000000000001	2.8359437499999998	3497994.0	1	5	0	Day	758	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-25 00:00:00	6.4251999999999985	0.6852	3.2200906249999997	3317468.0	1	6	0	Day	759	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-26 00:00:00	7.252599999999998	3.260050000000001	5.127659895833333	3590323.0	1	0	1	Day	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2015-01-27 00:00:00	7.108149999999998	3.85565	5.267904166666667	3554305.0	1	1	1	Day	761	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-01-28 00:00:00	8.358099999999999	4.22735	6.0202692708333325	3568273.0	1	2	1	Day	762	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-01-29 00:00:00	7.0792	4.748675	5.854760416666667	3563603.0	1	3	1	Day	763	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2015-01-30 00:00:00	5.8591	2.631175	3.868114583333334	3593369.0	1	4	1	Day	764	1	0	0	0	0	1	0	0	0	0	0	0	0	0
